,u,i,ts,label,idx
23017,4093,4219,132,0,23018
23018,4219,4093,132,0,23019
23019,3566,4220,132,0,23020
23020,978,4165,132,0,23021
23021,27,3939,132,0,23022
23022,978,3151,132,0,23023
23023,4206,2078,132,0,23024
23024,2078,4097,132,0,23025
23025,4221,3574,132,0,23026
23026,1946,2588,132,0,23027
23027,2588,1946,132,0,23028
23028,3524,3798,132,0,23029
23029,4028,4222,132,0,23030
23030,4222,4028,132,0,23031
23031,4116,4223,132,0,23032
23032,4223,4116,132,0,23033
23033,3798,3524,132,0,23034
23034,2010,291,132,0,23035
23035,3810,2588,132,0,23036
23036,4206,3624,132,0,23037
23037,3373,1278,132,0,23038
23038,2588,4225,132,0,23039
23039,3373,3473,132,0,23040
23040,3373,1114,132,0,23041
23041,3373,4,132,0,23042
23042,3373,4226,132,0,23043
23043,3373,4227,132,0,23044
23044,4141,1145,132,0,23045
23045,3373,11,132,0,23046
23046,1278,1145,132,0,23047
23047,3373,1145,132,0,23048
23048,314,865,132,0,23049
23049,865,314,132,0,23050
23050,2939,3471,132,0,23051
23051,3471,2939,132,0,23052
23052,507,3675,132,0,23053
23053,3675,507,132,0,23054
23054,2348,2063,132,0,23055
23055,2063,2348,132,0,23056
23056,4116,4228,132,0,23057
23057,4228,4116,132,0,23058
23058,4116,2899,132,0,23059
23059,2899,4116,132,0,23060
23060,3471,1522,132,0,23061
23061,1522,3471,132,0,23062
23062,3169,4229,132,0,23063
23063,4229,3169,132,0,23064
23064,2222,2078,132,0,23065
23065,1908,4230,132,0,23066
23066,4230,1908,132,0,23067
23067,3839,3318,132,0,23068
23068,3318,3839,132,0,23069
23069,3624,4206,132,0,23070
23070,4117,3839,132,0,23071
23071,3839,4117,132,0,23072
23072,3839,3149,132,0,23073
23073,3149,3839,132,0,23074
23074,2078,2222,132,0,23075
23075,3624,4172,132,0,23076
23076,4141,4231,132,0,23077
23077,3373,416,132,0,23078
23078,3373,99,132,0,23079
23079,3373,3295,132,0,23080
23080,4028,4232,132,0,23081
23081,4232,4028,132,0,23082
23082,1908,4028,132,0,23083
23083,4028,1908,132,0,23084
23084,3827,4093,132,0,23085
23085,692,3827,132,0,23086
23086,3827,692,132,0,23087
23087,2066,4233,132,0,23088
23088,4233,2066,132,0,23089
23089,3373,3469,132,0,23090
23090,1765,3827,132,0,23091
23091,1522,3498,132,0,23092
23092,3827,1765,132,0,23093
23093,3373,3498,132,0,23094
23094,4154,3827,132,0,23095
23095,4183,3909,132,0,23096
23096,2954,29,132,0,23097
23097,2954,2856,132,0,23098
23098,2954,3139,132,0,23099
23099,3332,4234,132,0,23100
23100,4234,3332,132,0,23101
23101,3899,3827,132,0,23102
23102,3827,4154,132,0,23103
23103,3827,3899,132,0,23104
23104,3899,1699,132,0,23105
23105,2954,4235,132,0,23106
23106,1522,3899,132,0,23107
23107,4235,2954,132,0,23108
23108,4060,3899,132,0,23109
23109,3899,4060,132,0,23110
23110,4060,4195,132,0,23111
23111,27,4236,132,0,23112
23112,1765,2956,132,0,23113
23113,4117,4116,132,0,23114
23114,4145,4237,132,0,23115
23115,4237,4145,132,0,23116
23116,4093,3777,132,0,23117
23117,3777,4093,132,0,23118
23118,2954,3669,132,0,23119
23119,178,1908,132,0,23120
23120,3504,1787,132,0,23121
23121,1787,3504,132,0,23122
23122,3146,3151,132,0,23123
23123,3151,3146,132,0,23124
23124,1908,4239,133,0,23125
23125,3063,3918,133,0,23126
23126,3839,4189,133,0,23127
23127,1595,4240,133,0,23128
23128,4189,3839,133,0,23129
23129,3839,241,133,0,23130
23130,241,3839,133,0,23131
23131,2581,4241,133,0,23132
23132,3644,3392,133,0,23133
23133,3392,3644,133,0,23134
23134,2939,865,133,0,23135
23135,865,2939,133,0,23136
23136,4236,27,133,0,23137
23137,4028,4195,133,0,23138
23138,3574,4221,133,0,23139
23139,3262,4242,133,0,23140
23140,4116,3846,133,0,23141
23141,3846,4116,133,0,23142
23142,3839,3253,133,0,23143
23143,3253,3839,133,0,23144
23144,3839,3624,133,0,23145
23145,3624,3839,133,0,23146
23146,11,3326,133,0,23147
23147,1058,454,133,0,23148
23148,1058,3326,133,0,23149
23149,1058,1625,133,0,23150
23150,3326,1058,133,0,23151
23151,3326,11,133,0,23152
23152,4093,4156,133,0,23153
23153,4156,4093,133,0,23154
23154,4156,4243,133,0,23155
23155,4243,4156,133,0,23156
23156,4093,3460,133,0,23157
23157,1294,4156,133,0,23158
23158,4156,1294,133,0,23159
23159,1294,2708,133,0,23160
23160,4093,2871,133,0,23161
23161,2871,4093,133,0,23162
23162,2248,2078,133,0,23163
23163,3624,4244,133,0,23164
23164,4244,3624,133,0,23165
23165,2197,4245,133,0,23166
23166,4245,2197,133,0,23167
23167,3471,1569,133,0,23168
23168,1569,3471,133,0,23169
23169,3903,3931,133,0,23170
23170,3454,4246,133,0,23171
23171,4246,3454,133,0,23172
23172,4093,3299,133,0,23173
23173,3299,4093,133,0,23174
23174,3754,4183,133,0,23175
23175,2197,6,133,0,23176
23176,99,6,133,0,23177
23177,4183,3754,133,0,23178
23178,4052,2339,133,0,23179
23179,2339,4052,133,0,23180
23180,1058,4247,133,0,23181
23181,4247,1058,133,0,23182
23182,4116,4248,133,0,23183
23183,4248,4116,133,0,23184
23184,865,4249,133,0,23185
23185,4249,865,133,0,23186
23186,2197,1,133,0,23187
23187,2197,4250,133,0,23188
23188,4250,2197,133,0,23189
23189,4093,2447,133,0,23190
23190,2078,4195,133,0,23191
23191,3584,19,133,0,23192
23192,4236,3744,133,0,23193
23193,865,4156,133,0,23194
23194,4156,865,133,0,23195
23195,27,4190,133,0,23196
23196,3624,177,133,0,23197
23197,177,3624,133,0,23198
23198,2588,3839,133,0,23199
23199,3839,2588,133,0,23200
23200,3624,4252,133,0,23201
23201,4252,3624,133,0,23202
23202,2886,2078,133,0,23203
23203,3839,3039,133,0,23204
23204,3039,3839,133,0,23205
23205,3815,3556,133,0,23206
23206,314,1460,133,0,23207
23207,1460,314,133,0,23208
23208,4149,4218,133,0,23209
23209,4218,4149,133,0,23210
23210,2942,4093,133,0,23211
23211,4093,2942,133,0,23212
23212,3744,4254,133,0,23213
23213,3744,4218,133,0,23214
23214,4218,3744,133,0,23215
23215,442,3815,133,0,23216
23216,2954,4183,133,0,23217
23217,2954,3454,133,0,23218
23218,4246,2954,133,0,23219
23219,2954,4246,133,0,23220
23220,3744,4257,133,0,23221
23221,4257,3744,133,0,23222
23222,1877,2954,133,0,23223
23223,4040,2078,133,0,23224
23224,4126,4123,133,0,23225
23225,4123,4126,133,0,23226
23226,3151,2708,133,0,23227
23227,11,4156,133,0,23228
23228,4156,11,133,0,23229
23229,27,4258,133,0,23230
23230,4259,3574,133,0,23231
23231,2355,4260,133,0,23232
23232,4260,2355,133,0,23233
23233,2339,4261,133,0,23234
23234,3519,1903,133,0,23235
23235,4261,2339,133,0,23236
23236,4093,4262,133,0,23237
23237,4262,4093,133,0,23238
23238,865,3996,133,0,23239
23239,1903,3519,133,0,23240
23240,4156,4263,133,0,23241
23241,27,4264,133,0,23242
23242,3574,4259,133,0,23243
23243,1522,70,133,0,23244
23244,1232,3744,133,0,23245
23245,3744,1232,133,0,23246
23246,4263,4156,133,0,23247
23247,1966,3744,133,0,23248
23248,3744,1966,133,0,23249
23249,3276,2078,133,0,23250
23250,4251,3744,133,0,23251
23251,3744,4251,133,0,23252
23252,1294,4116,133,0,23253
23253,4116,1294,133,0,23254
23254,1294,3526,133,0,23255
23255,442,1294,133,0,23256
23256,1294,442,133,0,23257
23257,3839,1466,133,0,23258
23258,1466,3839,133,0,23259
23259,2004,4206,133,0,23260
23260,3644,4206,133,0,23261
23261,3416,27,133,0,23262
23262,3839,3849,133,0,23263
23263,3849,3839,133,0,23264
23264,2885,4057,133,0,23265
23265,4057,2885,133,0,23266
23266,3839,501,133,0,23267
23267,501,3839,133,0,23268
23268,2063,4265,133,0,23269
23269,4265,2063,133,0,23270
23270,2885,4266,133,0,23271
23271,2078,2886,133,0,23272
23272,4254,3744,133,0,23273
23273,4239,1908,133,0,23274
23274,1466,241,133,0,23275
23275,4093,1217,133,0,23276
23276,2248,1217,133,0,23277
23277,1145,4267,133,0,23278
23278,1908,2676,133,0,23279
23279,2676,1908,133,0,23280
23280,4197,3744,133,0,23281
23281,4247,4052,133,0,23282
23282,4093,4254,133,0,23283
23283,4254,4093,133,0,23284
23284,2348,4199,133,0,23285
23285,3644,3526,133,0,23286
23286,3644,4268,133,0,23287
23287,4268,3644,133,0,23288
23288,4007,3295,133,0,23289
23289,4149,4116,133,0,23290
23290,4149,3251,133,0,23291
23291,1586,3827,133,0,23292
23292,3827,1586,133,0,23293
23293,1586,4269,133,0,23294
23294,4269,1586,133,0,23295
23295,3417,4269,133,0,23296
23296,1466,3744,133,0,23297
23297,3581,3526,133,0,23298
23298,11,6,133,0,23299
23299,3624,4270,133,0,23300
23300,4270,3624,133,0,23301
23301,4156,4271,133,0,23302
23302,1161,4271,133,0,23303
23303,4156,1702,133,0,23304
23304,11,99,133,0,23305
23305,99,4265,133,0,23306
23306,4263,4271,133,0,23307
23307,11,1982,133,0,23308
23308,4213,2671,133,0,23309
23309,4254,1644,133,0,23310
23310,1644,4254,133,0,23311
23311,4183,4009,133,0,23312
23312,4009,4183,133,0,23313
23313,4183,1232,133,0,23314
23314,1232,4183,133,0,23315
23315,2708,3151,133,0,23316
23316,27,2265,133,0,23317
23317,3807,2954,133,0,23318
23318,2954,3807,133,0,23319
23319,3063,2954,133,0,23320
23320,3063,1177,133,0,23321
23321,3839,4186,133,0,23322
23322,4186,3839,133,0,23323
23323,27,4275,133,0,23324
23324,314,4276,133,0,23325
23325,4276,314,133,0,23326
23326,4258,27,133,0,23327
23327,865,4275,133,0,23328
23328,4275,865,133,0,23329
23329,4275,27,133,0,23330
23330,3827,3620,133,0,23331
23331,3620,3827,133,0,23332
23332,2248,1747,133,0,23333
23333,1999,1747,133,0,23334
23334,2118,1747,133,0,23335
23335,1999,4277,133,0,23336
23336,4269,3417,133,0,23337
23337,865,4247,133,0,23338
23338,4247,865,133,0,23339
23339,4265,4116,133,0,23340
23340,3624,4153,134,0,23341
23341,3526,1765,134,0,23342
23342,2885,3624,134,0,23343
23343,3839,19,134,0,23344
23344,508,19,134,0,23345
23345,3457,4116,134,0,23346
23346,4116,3457,134,0,23347
23347,3504,4045,134,0,23348
23348,4045,3504,134,0,23349
23349,3504,3689,134,0,23350
23350,3689,3504,134,0,23351
23351,322,2779,134,0,23352
23352,4093,3744,134,0,23353
23353,3744,4093,134,0,23354
23354,4097,2078,134,0,23355
23355,2348,2339,134,0,23356
23356,4028,3777,134,0,23357
23357,3777,4028,134,0,23358
23358,2339,2348,134,0,23359
23359,3744,4236,134,0,23360
23360,3839,4183,134,0,23361
23361,3839,4057,134,0,23362
23362,4057,3839,134,0,23363
23363,4183,3839,134,0,23364
23364,4183,4279,134,0,23365
23365,4247,1787,134,0,23366
23366,1787,4247,134,0,23367
23367,1466,4280,134,0,23368
23368,3357,2956,134,0,23369
23369,1946,4249,134,0,23370
23370,1946,3357,134,0,23371
23371,3357,1946,134,0,23372
23372,3648,1361,134,0,23373
23373,4149,27,134,0,23374
23374,27,4149,134,0,23375
23375,1854,978,134,0,23376
23376,4247,3471,134,0,23377
23377,3471,460,134,0,23378
23378,324,1982,134,0,23379
23379,324,1342,134,0,23380
23380,3839,3969,134,0,23381
23381,3969,3839,134,0,23382
23382,1765,3457,134,0,23383
23383,3457,1765,134,0,23384
23384,3357,4281,134,0,23385
23385,4281,3357,134,0,23386
23386,2899,4278,134,0,23387
23387,4278,2899,134,0,23388
23388,2885,4138,134,0,23389
23389,2779,4200,134,0,23390
23390,4200,2779,134,0,23391
23391,4093,2078,134,0,23392
23392,2721,4282,134,0,23393
23393,2197,4283,134,0,23394
23394,4283,2197,134,0,23395
23395,3689,3815,134,0,23396
23396,3815,3689,134,0,23397
23397,1902,4284,134,0,23398
23398,4282,2721,134,0,23399
23399,4216,3744,134,0,23400
23400,3744,4216,134,0,23401
23401,2956,3357,134,0,23402
23402,2956,978,134,0,23403
23403,2339,2956,134,0,23404
23404,2956,2339,134,0,23405
23405,2956,1765,134,0,23406
23406,2956,2588,134,0,23407
23407,2956,4093,134,0,23408
23408,3839,2956,134,0,23409
23409,2956,3839,134,0,23410
23410,507,4249,134,0,23411
23411,4249,507,134,0,23412
23412,3839,3457,134,0,23413
23413,3457,3839,134,0,23414
23414,507,3764,134,0,23415
23415,3764,507,134,0,23416
23416,3839,407,134,0,23417
23417,407,3839,134,0,23418
23418,3644,11,134,0,23419
23419,3839,2711,134,0,23420
23420,2711,3839,134,0,23421
23421,1946,4009,134,0,23422
23422,4009,1946,134,0,23423
23423,4095,4183,134,0,23424
23424,1765,2721,134,0,23425
23425,4284,1902,134,0,23426
23426,978,4286,134,0,23427
23427,4286,978,134,0,23428
23428,4218,2141,134,0,23429
23429,2348,4203,134,0,23430
23430,4203,2348,134,0,23431
23431,4183,4287,134,0,23432
23432,2355,3671,134,0,23433
23433,235,3581,134,0,23434
23434,2885,3457,134,0,23435
23435,4028,4018,134,0,23436
23436,314,2588,134,0,23437
23437,2885,4211,134,0,23438
23438,4211,2885,134,0,23439
23439,3457,3689,134,0,23440
23440,3689,3457,134,0,23441
23441,3581,235,134,0,23442
23442,3276,499,134,0,23443
23443,291,2010,134,0,23444
23444,133,2959,134,0,23445
23445,1361,3648,134,0,23446
23446,585,4278,134,0,23447
23447,4278,585,134,0,23448
23448,4116,2355,134,0,23449
23449,2355,4116,134,0,23450
23450,4213,1161,134,0,23451
23451,3839,4285,134,0,23452
23452,4186,2120,134,0,23453
23453,2120,4186,134,0,23454
23454,11,4275,134,0,23455
23455,4162,241,134,0,23456
23456,241,4162,134,0,23457
23457,164,241,134,0,23458
23458,241,164,134,0,23459
23459,28,27,134,0,23460
23460,27,4279,134,0,23461
23461,27,4288,134,0,23462
23462,4153,4130,134,0,23463
23463,4285,3839,134,0,23464
23464,3648,4195,134,0,23465
23465,865,1487,134,0,23466
23466,3739,3644,134,0,23467
23467,978,4153,134,0,23468
23468,4153,978,134,0,23469
23469,3739,1871,134,0,23470
23470,1871,3739,134,0,23471
23471,2219,3745,134,0,23472
23472,3745,2219,134,0,23473
23473,3745,2588,134,0,23474
23474,3744,4197,134,0,23475
23475,2885,314,134,0,23476
23476,4116,3077,134,0,23477
23477,314,4281,134,0,23478
23478,4281,314,134,0,23479
23479,4146,4116,134,0,23480
23480,4166,978,134,0,23481
23481,499,3276,134,0,23482
23482,3839,4280,134,0,23483
23483,4116,4146,134,0,23484
23484,3839,4289,134,0,23485
23485,4289,3839,134,0,23486
23486,1787,3624,134,0,23487
23487,3624,1787,134,0,23488
23488,4116,4290,134,0,23489
23489,2588,3739,134,0,23490
23490,4213,2120,134,0,23491
23491,2120,4213,134,0,23492
23492,2339,3526,134,0,23493
23493,241,1466,134,0,23494
23494,2885,4291,134,0,23495
23495,4291,2885,134,0,23496
23496,4213,2078,134,0,23497
23497,3744,4292,134,0,23498
23498,4292,3744,134,0,23499
23499,3471,11,134,0,23500
23500,11,3471,134,0,23501
23501,2120,4293,134,0,23502
23502,4293,2120,134,0,23503
23503,3574,2588,134,0,23504
23504,3706,4247,134,0,23505
23505,4093,4153,134,0,23506
23506,4153,4093,134,0,23507
23507,2588,4294,134,0,23508
23508,3094,4294,134,0,23509
23509,4294,3094,134,0,23510
23510,4278,3754,134,0,23511
23511,4200,4296,134,0,23512
23512,4296,4200,134,0,23513
23513,4247,3706,134,0,23514
23514,1161,4213,134,0,23515
23515,4265,2588,134,0,23516
23516,3839,4297,134,0,23517
23517,4241,4100,134,0,23518
23518,4241,4109,134,0,23519
23519,4241,4274,134,0,23520
23520,4241,3192,134,0,23521
23521,4290,4116,134,0,23522
23522,4290,2588,134,0,23523
23523,4290,4298,134,0,23524
23524,4269,4093,134,0,23525
23525,4093,4269,134,0,23526
23526,3332,4299,134,0,23527
23527,4299,3332,134,0,23528
23528,4275,11,134,0,23529
23529,4216,4300,134,0,23530
23530,4300,4216,134,0,23531
23531,2588,4290,134,0,23532
23532,3392,1982,134,0,23533
23533,4207,3457,134,0,23534
23534,314,3392,134,0,23535
23535,3392,314,134,0,23536
23536,3574,3392,134,0,23537
23537,3574,1867,134,0,23538
23538,1867,3574,134,0,23539
23539,3392,3739,134,0,23540
23540,3644,3739,134,0,23541
23541,3526,3739,134,0,23542
23542,3754,4278,134,0,23543
23543,3754,3063,134,0,23544
23544,1294,3739,134,0,23545
23545,2017,2588,134,0,23546
23546,3644,2339,134,0,23547
23547,3526,2339,134,0,23548
23548,3392,3526,134,0,23549
23549,3526,3392,134,0,23550
23550,2588,2017,134,0,23551
23551,670,4301,134,0,23552
23552,4301,670,134,0,23553
23553,670,2111,134,0,23554
23554,1361,2248,134,0,23555
23555,4133,1699,134,0,23556
23556,2248,4302,134,0,23557
23557,4302,2248,134,0,23558
23558,4297,3839,134,0,23559
23559,4093,4052,134,0,23560
23560,27,4296,134,0,23561
23561,4028,3952,134,0,23562
23562,3952,4028,134,0,23563
23563,3644,4189,135,0,23564
23564,4189,3644,135,0,23565
23565,3952,4303,135,0,23566
23566,4303,3952,135,0,23567
23567,3041,3521,135,0,23568
23568,3629,3981,135,0,23569
23569,4265,4093,135,0,23570
23570,4304,4093,135,0,23571
23571,2588,4199,135,0,23572
23572,2197,4305,135,0,23573
23573,4305,2197,135,0,23574
23574,2588,2021,135,0,23575
23575,2021,2588,135,0,23576
23576,2588,4306,135,0,23577
23577,4306,2588,135,0,23578
23578,3041,4295,135,0,23579
23579,3689,3594,135,0,23580
23580,4295,3041,135,0,23581
23581,3839,3574,135,0,23582
23582,3574,3839,135,0,23583
23583,3839,2120,135,0,23584
23584,2120,3839,135,0,23585
23585,3649,4307,135,0,23586
23586,3959,2721,135,0,23587
23587,2721,3959,135,0,23588
23588,4241,2581,135,0,23589
23589,4269,4308,135,0,23590
23590,4220,2197,135,0,23591
23591,2197,4220,135,0,23592
23592,3815,4303,135,0,23593
23593,4303,3815,135,0,23594
23594,4183,3894,135,0,23595
23595,3815,4309,135,0,23596
23596,4309,3815,135,0,23597
23597,1294,3041,135,0,23598
23598,1294,4310,135,0,23599
23599,4310,4311,135,0,23600
23600,4311,4310,135,0,23601
23601,3815,4312,135,0,23602
23602,4312,3815,135,0,23603
23603,2954,4313,135,0,23604
23604,4313,2954,135,0,23605
23605,4313,4246,135,0,23606
23606,4313,4314,135,0,23607
23607,4313,4183,135,0,23608
23608,4313,3440,135,0,23609
23609,4183,4313,135,0,23610
23610,241,3739,135,0,23611
23611,4246,4313,135,0,23612
23612,3417,4308,135,0,23613
23613,4308,2588,135,0,23614
23614,2588,4308,135,0,23615
23615,3739,241,135,0,23616
23616,2588,4316,135,0,23617
23617,4316,2588,135,0,23618
23618,2588,4265,135,0,23619
23619,3739,4265,135,0,23620
23620,1486,4265,135,0,23621
23621,3739,2215,135,0,23622
23622,2215,3739,135,0,23623
23623,4307,3649,135,0,23624
23624,3839,4265,135,0,23625
23625,4318,4231,135,0,23626
23626,3041,4265,135,0,23627
23627,3094,2779,135,0,23628
23628,2779,3094,135,0,23629
23629,4231,4307,135,0,23630
23630,4307,4231,135,0,23631
23631,2339,4319,135,0,23632
23632,3839,4319,135,0,23633
23633,4254,4320,135,0,23634
23634,4320,4254,135,0,23635
23635,2120,4321,135,0,23636
23636,4321,2120,135,0,23637
23637,4320,4317,135,0,23638
23638,4320,241,135,0,23639
23639,241,4320,135,0,23640
23640,4297,4317,135,0,23641
23641,4317,4297,135,0,23642
23642,1522,4265,135,0,23643
23643,4093,4249,135,0,23644
23644,4249,4093,135,0,23645
23645,3739,4213,135,0,23646
23646,4213,3739,135,0,23647
23647,3574,4265,135,0,23648
23648,4189,2588,135,0,23649
23649,2588,4189,135,0,23650
23650,4116,4265,135,0,23651
23651,3041,1787,135,0,23652
23652,1345,4265,135,0,23653
23653,3504,2501,135,0,23654
23654,4093,3041,135,0,23655
23655,2501,3504,135,0,23656
23656,2501,4213,135,0,23657
23657,4213,2501,135,0,23658
23658,3041,2588,135,0,23659
23659,27,2419,135,0,23660
23660,2419,27,135,0,23661
23661,2419,4,135,0,23662
23662,4241,3894,135,0,23663
23663,4165,2078,135,0,23664
23664,2078,4165,135,0,23665
23665,1765,1720,135,0,23666
23666,978,3174,135,0,23667
23667,1294,3225,135,0,23668
23668,3174,978,135,0,23669
23669,1294,3899,135,0,23670
23670,3899,1294,135,0,23671
23671,2763,4116,135,0,23672
23672,4116,2763,135,0,23673
23673,4194,3899,135,0,23674
23674,3899,4194,135,0,23675
23675,3839,4278,135,0,23676
23676,1871,2588,135,0,23677
23677,3392,4265,135,0,23678
23678,3392,3689,135,0,23679
23679,3689,3392,135,0,23680
23680,3392,1774,135,0,23681
23681,2899,3739,135,0,23682
23682,3739,2899,135,0,23683
23683,2120,4093,135,0,23684
23684,4093,4304,135,0,23685
23685,670,1765,135,0,23686
23686,4323,506,135,0,23687
23687,670,303,135,0,23688
23688,1999,2844,135,0,23689
23689,3739,4252,135,0,23690
23690,3041,4093,135,0,23691
23691,2215,4093,135,0,23692
23692,3952,4285,135,0,23693
23693,4285,3952,135,0,23694
23694,3041,3952,135,0,23695
23695,3952,3041,135,0,23696
23696,4285,4093,135,0,23697
23697,4028,2581,135,0,23698
23698,1765,3734,135,0,23699
23699,3644,4325,135,0,23700
23700,3276,3644,135,0,23701
23701,3644,3276,135,0,23702
23702,3752,3739,135,0,23703
23703,3739,3752,135,0,23704
23704,4150,1996,135,0,23705
23705,3624,4278,135,0,23706
23706,4278,3624,135,0,23707
23707,978,3041,135,0,23708
23708,4231,4322,135,0,23709
23709,322,507,135,0,23710
23710,4322,4231,135,0,23711
23711,1871,3839,135,0,23712
23712,3839,1871,135,0,23713
23713,3839,4149,135,0,23714
23714,4149,3839,135,0,23715
23715,3232,27,135,0,23716
23716,4093,4265,135,0,23717
23717,4028,4326,135,0,23718
23718,4326,4028,135,0,23719
23719,2248,1278,135,0,23720
23720,1278,2248,135,0,23721
23721,4123,3454,135,0,23722
23722,3454,4123,135,0,23723
23723,670,4327,135,0,23724
23724,4327,670,135,0,23725
23725,4093,3739,135,0,23726
23726,4249,27,135,0,23727
23727,4290,3624,135,0,23728
23728,3644,4327,135,0,23729
23729,4327,3644,135,0,23730
23730,1294,2215,135,0,23731
23731,2215,1294,135,0,23732
23732,1871,3644,135,0,23733
23733,3644,1871,135,0,23734
23734,4084,19,135,0,23735
23735,303,19,135,0,23736
23736,4176,3624,135,0,23737
23737,3624,4176,135,0,23738
23738,3624,4290,135,0,23739
23739,3624,2215,135,0,23740
23740,2215,3624,135,0,23741
23741,4249,2215,135,0,23742
23742,2215,4249,135,0,23743
23743,2248,4290,135,0,23744
23744,2248,4298,135,0,23745
23745,3839,624,135,0,23746
23746,624,3839,135,0,23747
23747,4321,4328,135,0,23748
23748,4328,4321,135,0,23749
23749,4300,2378,135,0,23750
23750,4093,4317,135,0,23751
23751,4317,4093,135,0,23752
23752,1770,3669,135,0,23753
23753,1522,99,135,0,23754
23754,99,1522,135,0,23755
23755,4093,3904,135,0,23756
23756,2638,4100,135,0,23757
